link;address;price;furnished;bedrooms
https://www.expatrentals.eu/item/netherlands/amsterdam/Entrepotdok/1663x13340115;Entrepotdok;1775;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Balthazar-Florisstraat/1663x13329190;Balthazar Florisstraat;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Jacob-Van-Lennepkade/1663x11035450;Jacob van Lennepkade;1800;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Van-Nijenrodeweg/1663x9512714;Van Nijenrodeweg;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Gerard-Doustraat/1663x9328747;Gerard Doustraat;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Valeriusstraat/304x18502ValeriusstraatoldsouthValeriusstraat75;Valeriusstraat;1850;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Wilhelminastraat/304x19502WilhelminastraatoldwestWilhelminastraat115;Wilhelminastraat;1950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/De-Lairessestraat/304x19502DeLairessestraatoldsouthDeLairessestraat100;De Lairessestraat;1950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Runstraat/304x21002RunstraatcentreJordaanRunstraat70;Runstraat;2100;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Professor-Tulpstraat/304x21003ProfessorTulpstraatcentreProfessorTulpstraat135;Professor Tulpstraat;2100;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Herenmarkt/1663x9512713;Herenmarkt;2100;0;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwe-Herengracht/1854x5ac187bed2158703d6e600e5;Nieuwe Herengracht;2100;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Tweede-Jan-Steenstraat/304x21502TweedeJanSteenstraatpijpTweedeJanSteenstraat110;Tweede Jan Steenstraat;2150;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/De-Lairessestraat/304x22003DeLairessestraatoldsouthDeLairessestraat95;De Lairessestraat;2200;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwe-Weteringstraat/12955x1587785;Nieuwe Weteringstraat;2200;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Korvetstraat/15018x2211443;Korvetstraat;2200;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwezijds-Voorburgwal/304x22502NieuwezijdsVoorburgwalcentreNieuwezijdsVoorburgwal140;Nieuwezijds Voorburgwal;2250;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Van-Baerlestraat/1663x9328749;Van Baerlestraat;2250;0;3
https://www.expatrentals.eu/item/netherlands/amsterdam/J-Calsstraat/1663x13340118;J. Calsstraat;2350;1;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Jan-Luijkenstraat/304x23502JanLuijkenstraatoldsouthJanLuijkenstraat80;Jan Luijkenstraat;2350;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Sint-Willibrordusstraat/1663x10269553;Sint Willibrordusstraat;2400;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Kerkstraat/304x24503KerkstraatcentreKerkstraat130;Kerkstraat;2450;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Waldeck-Pyrmontlaan/304x25002WaldeckPyrmontlaanoldsouthWaldeckPyrmontlaan85;Waldeck Pyrmontlaan;2500;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Gerrit-Van-Der-Veenstraat/304x26953GerritvanderVeenstraatsouthGerritvanderVeenstraat128;Gerrit van der Veenstraat;2695;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Michelangelostraat/304x27502MichelangelostraatsouthMichelangelostraat120;Michelangelostraat;2750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Cornelis-Schuytstraat/304x27503CornelisSchuytstraatoldsouthCornelisSchuytstraat133;Cornelis Schuytstraat;2750;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Valeriusstraat/304x27503ValeriusstraatoldsouthValeriusstraat126;Valeriusstraat;2750;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Tweede-Constantijn-Huygensstraat/304x29501TweedeConstantijnHuygensstraatoldwestTweedeConstantijnHuygensstraat175;Tweede Constantijn Huygensstraat;2950;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Bachstraat/5034x2275159;Bachstraat;15000;0;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Jacob-Van-Lennepkade/2122x44450240;Jacob van Lennepkade;2250;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Gibraltarstraat/10275x44479954;Gibraltarstraat;1500;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Lange-Leidsedwarsstraat-30/19396x44228502;Lange Leidsedwarsstraat 30;1490;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Sint-Nicolaasstraat/8290xAM100505;Sint Nicolaasstraat;1900;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Rapenburgerplein/19754x83;Rapenburgerplein;1950;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Fagelstraat/17304x1990;Fagelstraat;1750;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Sint-Nicolaasstraat/344x791598278085870;Sint Nicolaasstraat;1700;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Brederodestraat/344x791598278067863;Brederodestraat;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Herengracht/344x791598278017959;Herengracht;2250;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Antonio-Vivaldistraat/5040x1540785;Antonio Vivaldistraat;975;1;0
https://www.expatrentals.eu/item/netherlands/aalsmeer/Geraniumstraat/18454x112;Geraniumstraat;1750;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Ladogameerhof/3519x13538;Ladogameerhof;1450;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Jan-Olphert-Vaillantlaan/1479xbf932f57d289505d;Jan Olphert Vaillantlaan;2000;1;3
https://www.expatrentals.eu/item/netherlands/amstelveen/Walenburg/1479xe402d776aa357f89;Walenburg;3500;1;3
https://www.expatrentals.eu/item/netherlands/amstelveen/Olympiadelaan/1854x5afb89ee54004d03f50dfa5c;Olympiadelaan;6000;0;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Rooseveltlaan/1854x5afb89ee54004d03f50dfa51;Rooseveltlaan;1850;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Woestduinstraat/304x14501WoestduinstraathoofddorppleinWoestduinstraat70;Woestduinstraat;1450;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Vinkenstraat/304x15001VinkenstraatcentreJordaanVinkenstraat85;Vinkenstraat;1500;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Egelantiersgracht/304x15001EgelantiersgrachtcentreEgelantiersgracht60;Egelantiersgracht;1500;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Tweede-Jacob-Van-Campenstraat/862x43806544;Tweede Jacob van Campenstraat;1500;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Sarphatipark/304x16002SarphatiparkpijpSarphatipark75;Sarphatipark;1600;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Kanaalstraat/304x16502KanaalstraatoldwestKanaalstraat90;Kanaalstraat;1650;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Rustenburgerstraat/304x17502RustenburgerstraatpijpRustenburgerstraat120;Rustenburgerstraat;1750;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Weteringstraat/304x18501WeteringstraatcentreWeteringstraat80;Weteringstraat;1850;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Overtoom/304x19501OvertoomoldwestOvertoom115;Overtoom;1950;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Kerkstraat/304x19502KerkstraatcentreKerkstraat87;Kerkstraat;1950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Veembroederhof/304x19502VeembroederhofVeembroederhof115;Veembroederhof;1950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Huidenstraat/304x19752HuidenstraatcentreJordaanHuidenstraat85;Huidenstraat;1975;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Herengracht/8577x2770881;Herengracht;1975;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Geschutswerf/304x20001GeschutswerfeastGeschutswerf165;Geschutswerf;2000;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwe-Leliestraat/1854x57f708d65a5a9a075097deca;Nieuwe Leliestraat;2000;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Schoolstraat/304x21752SchoolstraatoldwestSchoolstraat90;Schoolstraat;2175;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Keizersgracht/304x22501KeizersgrachtcentreKeizersgracht90;Keizersgracht;2250;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Holbeinstraat/304x22502HolbeinstraatoldsouthHolbeinstraat110;Holbeinstraat;2250;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Marnixstraat/304x22502MarnixstraatcentreMarnixstraat100;Marnixstraat;2250;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Driekoningenstraat/304x23001DriekoningenstraatcentreDriekoningenstraat75;Driekoningenstraat;2300;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Brouwersgracht/304x23502BrouwersgrachtcentreBrouwersgracht85;Brouwersgracht;2350;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Alexanderkade/304x25002AlexanderkadecentreArtisAlexanderkade95;Alexanderkade;2500;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Minervalaan/304x26002MinervalaansouthMinervalaan122;Minervalaan;2600;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Zoomstraat/14814x34162092;Zoomstraat;2750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Keizersgracht/304x29502KeizersgrachtcentreKeizersgracht140;Keizersgracht;2950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Pretoriusstraat/304x29504PretoriusstraateastPretoriusstraat140;Pretoriusstraat;2950;1;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Kruithuisstraat/304x40002KruithuisstraatcentreKruithuisstraat180;Kruithuisstraat;4000;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Herengracht/304x60002HerengrachtcentreHerengracht200;Herengracht;6000;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Sarphatistraat/17139x2530310;Sarphatistraat;1975;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Ardennenlaan/2122x44406626;Ardennenlaan;1675;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Sint-Geertruidensteeg/8290xAM100502;Sint Geertruidensteeg;1500;0;1
https://www.expatrentals.eu/item/netherlands/amstelveen/Meander/8290xAM100501;Meander;1800;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Roerstraat/344x791598277918483;Roerstraat;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Prinsengracht/5040x1540584;Prinsengracht;1200;1;0
https://www.expatrentals.eu/item/netherlands/amsterdam/Wittgensteinlaan/5040x1540672;Wittgensteinlaan;1300;1;0
https://www.expatrentals.eu/item/netherlands/diemen/Julianaplantsoen/5044x1975;Julianaplantsoen;1500;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Elandsgracht/5044x1973;Elandsgracht;2600;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Sarah-Vaughanstraat/5044x1970;Sarah Vaughanstraat;3550;0;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Nassaukade/5044x1954;Nassaukade;3950;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Hoogte-Kadijk/5044x1950;Hoogte Kadijk;4950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Esther-De-Boer-Van-Rijkstraat/1479xe510078ee8780760;Esther de Boer-van Rijkstraat;1200;1;0
https://www.expatrentals.eu/item/netherlands/amstelveen/Goereesepad/1479x3ac3fde9945d7c4d;Goereesepad;1695;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Snoekjesgracht/1854x5afa389854004d03f507c532;Snoekjesgracht;1650;1;1
https://www.expatrentals.eu/item/netherlands/zwanenburg/Haarlemmerstraatweg/8112x30571070;Haarlemmerstraatweg;1400;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Okeghemstraat/1663x12138440;Okeghemstraat;1600;0;1
https://www.expatrentals.eu/item/netherlands/amstelveen/Biesbosch/12955x2476386;Biesbosch;1600;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Da-Costakade/8577x2459342;Da Costakade;1650;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Da-Costakade/8577x2459342;Da Costakade;1650;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Keizersgracht/1663x9254452;Keizersgracht;1800;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Okeghemstraat/19663x1447;Okeghemstraat;1800;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Beulingstraat/12955x2475936;Beulingstraat;1900;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Leliegracht/14508x43546309;Leliegracht;2500;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Badlaan/1553x2272;Badlaan;4500;0;5
https://www.expatrentals.eu/item/netherlands/amsterdam/Van-Ostadestraat/19839x2527081;Van Ostadestraat;1950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Carolina-Macgillavrylaan/19839x2519684;Carolina MacGillavrylaan;1600;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Lepelstraat/19839x2516027;Lepelstraat;1900;;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Westerstraat/19839x2510395;Westerstraat;1650;;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Prinsengracht/19839x2515899;Prinsengracht;2250;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Tweede-Laurierdwarsstraat/19839x2510393;Tweede Laurierdwarsstraat;1650;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Pieter-Cornelisz-Hooftstraat/19839x2510388;Pieter Cornelisz Hooftstraat;1750;;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Boy-Edgarstraat/17139x2528697;Boy Edgarstraat;1800;;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Utrechtsedwarsstraat/12955x2529400;Utrechtsedwarsstraat;1950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Utrechtsedwarsstraat/3397x44392933;Utrechtsedwarsstraat;1950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Bestevaerstraat/5040x1540299;Bestevaerstraat;750;1;0
https://www.expatrentals.eu/item/netherlands/amstelveen/Eikenrodelaan/14596x661;Eikenrodelaan;1095;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/David-Wijnkoopstraat/15012x2474215;David Wijnkoopstraat;1250;1;1
https://www.expatrentals.eu/item/netherlands/amstelveen/Populierenlaan/42x1773;Populierenlaan;1500;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Haarlemmerweg/12955x2055108;Haarlemmerweg;1750;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Goereesepad/19806x751;Goereesepad;1750;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Schutsluis/1854x5abd934dd87b4403db7ac458;Schutsluis;1850;1;4
https://www.expatrentals.eu/item/netherlands/amstelveen/Galerij/19814x986;Galerij;1900;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwe-Herengracht/1663x9164613;Nieuwe Herengracht;1950;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Utrechtsedwarsstraat/12955x2411773;Utrechtsedwarsstraat;1950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Nes/19263x12;Nes;2190;1;2
https://www.expatrentals.eu/item/netherlands/badhoevedorp/Robert-Kochstraat/1854x5a45b6e23334ea391e8d6acd;Robert Kochstraat;2250;1;3
https://www.expatrentals.eu/item/netherlands/amstelveen/Lucas-Van-Leydenweg/42x2294339;Lucas van Leydenweg;2250;0;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Spadinalaan/1479x697107cb3f395d4f;Spadinalaan;2250;0;3
https://www.expatrentals.eu/item/netherlands/amstelveen/Renate-Rubinsteinlaan/42x717;Renate Rubinsteinlaan;2500;0;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Veembroederhof/1854x5abd934dd87b4403db7ac41b;Veembroederhof;2750;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Narva-Eiland/1302x853;Narva Eiland;3000;1;5
https://www.expatrentals.eu/item/netherlands/amsterdam/Herengracht/14508x2123742;Herengracht;5250;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Eerste-Leliedwarsstraat/8577x2770867;Eerste Leliedwarsstraat;2000;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Silodam/3519x11375;Silodam;1950;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Noorddammerlaan/42x9;Noorddammerlaan;1475;1;1
https://www.expatrentals.eu/item/netherlands/badhoevedorp/Meidoornweg/1479x300da8719ebc1c92;Meidoornweg;1499;1;0
https://www.expatrentals.eu/item/netherlands/amsterdam/Keizersgracht/14814x33821805;Keizersgracht;1695;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Lijnbaansgracht/2229x44294967;Lijnbaansgracht;1775;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Kuipersstraat/12955x2472321;Kuipersstraat;1800;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Breughelstraat/1663x10269195;Breughelstraat;1950;0;2
https://www.expatrentals.eu/item/netherlands/badhoevedorp/Meidoornweg/1479x28b7205b4da73690;Meidoornweg;2399;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Prinsengracht/1854x5a44655e3334ea391e87ea70;Prinsengracht;2500;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Keizersgracht/1663x9489274;Keizersgracht;2500;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Beethovenstraat/1663x9500745;Beethovenstraat;2500;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Herengracht/14508x2471447;Herengracht;2850;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Lien-Gisolflaan/42x2798120;Lien Gisolflaan;3150;1;5
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwe-Keizersgracht/14838x2277684;Nieuwe Keizersgracht;3345;1;1
https://www.expatrentals.eu/item/netherlands/amstelveen/Bevelandselaan/1854x5a44655e3334ea391e87ea26;Bevelandselaan;6000;0;5
https://www.expatrentals.eu/item/netherlands/abcoude/Spoorlaan/17211x2527641;Spoorlaan;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwevaart/19663x458891;Nieuwevaart;1750;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Derde-Hugo-De-Grootstraat/8290xAM100500;Derde Hugo de Grootstraat;1700;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Prinsengracht-Suite-P2-259706692/344x791598259706692;Prinsengracht, Suite P2#259706692;1300;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Singel-Suite-P2-158538924/344x791598158538924;Singel, Suite  P2# 158538924;1550;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Sint-Willibrordusstraat/14814x33932268;Sint Willibrordusstraat;1695;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Herengracht/30x7976;Herengracht;3100;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/In-De-Papiermolen/3519x11284;In de Papiermolen;1655;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Boylestraat/1854x5af6441f54004d03f5f4fad0;Boylestraat;1750;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/In-De-Wolken/1854x5af6441f54004d03f5f4faba;In de Wolken;2050;0;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Pieter-Aertszstraat/1854x5af6441e54004d03f5f4fa95;Pieter Aertszstraat;1650;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Jan-Luijkenstraat/1854x5af6441f54004d03f5f4faa2;Jan Luijkenstraat;3500;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Tweede-Jan-Steenstraat/1854x5af6441e54004d03f5f4fa8a;Tweede Jan Steenstraat;2000;1;1
https://www.expatrentals.eu/item/netherlands/amstelveen/Rosa-Spierlaan/1854x5abaf0494d865203a5b545d7;Rosa Spierlaan;1550;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Cura-231-Aostraat/344x791598274079813;Curacaostraat;1550;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Carolina-Macgillavrylaan/862x2468841;Carolina MacGillavrylaan;1600;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Bolestein/15018x2470672;Bolestein;1800;;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Prins-Hendrikkade/1612x2827915;Prins Hendrikkade;2250;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Valkenburgerstraat/10275x44410987;Valkenburgerstraat;2750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Herengracht/19663x462144;Herengracht;2850;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Eerste-Amstelvlietpad/5044x1960;Eerste Amstelvlietpad;2950;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Pallieterstraat/1854x5abaf0494d865203a5b545fe;Pallieterstraat;4500;1;5
https://www.expatrentals.eu/item/netherlands/amsterdam/Amsterdamseweg/1302x803;Amsterdamseweg;4700;1;2
https://www.expatrentals.eu/item/netherlands/ouderkerk-aan-de-amstel/Achterdijk/1479x8df68721bbd56783;Achterdijk;4995;0;6
https://www.expatrentals.eu/item/netherlands/amsterdam/Jan-Van-Zutphenstraat/14272x2527136;Jan van Zutphenstraat;1500;;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Loenermark/2122x44472760;Loenermark;1350;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Kamerlingh-Onnesstraat/2122x44426901;Kamerlingh Onnesstraat;2000;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Heemraadschapslaan/2122x44391680;Heemraadschapslaan;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Tweede-Helmersstraat/19885x44470257;Tweede Helmersstraat;1800;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Eerste-Van-Der-Helststraat/19754x84;Eerste Van der Helststraat;1950;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Meander/18454x89;Meander;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Prinsengracht/18509x580;Prinsengracht;3500;1;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Eerste-Jan-Steenstraat/14428x2692419;Eerste Jan Steenstraat;1800;0;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Schutsluis/42x1403;Schutsluis;1850;1;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Bijlmerdreef/12955x2526189;Bijlmerdreef;1495;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Haarlemmerplein/1854x5ab99ec34d865203a5af3571;Haarlemmerplein;1700;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Bilderdijkkade/1854x5ab99ec24d865203a5af354f;Bilderdijkkade;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Hendrik-Jacobszstraat/1663x13340117;Hendrik Jacobszstraat;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Zocherstraat/19663x457381;Zocherstraat;1975;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Nieuwezijds-Voorburgwal/1854x5a7e59542a2d82039e394d1c;Nieuwezijds Voorburgwal;2500;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Herengracht/1302x581;Herengracht;4250;1;2
https://www.expatrentals.eu/item/netherlands/abcoude/Stigterhof/1854x5a7e59542a2d82039e394d08;Stigterhof;4375;0;6
https://www.expatrentals.eu/item/netherlands/amsterdam/Herengracht/12955x2525948;Herengracht;2350;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Herengracht/12955x2525825;Herengracht;1995;;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Herengracht/3397x44470258;Herengracht;1995;0;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Frans-Halsstraat-94/19049x210060;Frans Halsstraat 94;1600;0;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Jan-Van-Eijckstraat/5034x2275199;Jan van Eijckstraat;4500;0;5
https://www.expatrentals.eu/item/netherlands/amsterdam/Rooseveltlaan/344x791598277452446;Rooseveltlaan;2500;0;5
https://www.expatrentals.eu/item/netherlands/amsterdam/Beulingstraat/344x791598277452395;BEULINGSTRAAT;3000;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Weteringschans/344x791598277452442;Weteringschans;3250;0;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Oudezijds-Voorburgwal/344x791598277452383;OUDEZIJDS VOORBURGWAL;3000;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Singel/344x791598273169780;Singel;2950;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Haparandaweg-Suite-Houthavens/344x791598277431640;Haparandaweg, Suite Houthavens;3500;0;2
https://www.expatrentals.eu/item/netherlands/badhoevedorp/Orchideelaan/18454x107;Orchideelaan;1950;1;4
https://www.expatrentals.eu/item/netherlands/amsterdam/Jan-Muschstraat/5044x1982;Jan Muschstraat;1300;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Kinkerstraat/5044x1852;Kinkerstraat;1350;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Krooswijkhof/1553x2306;Krooswijkhof;2250;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Sarphatistraat/42x2798398;Sarphatistraat;1700;1;1
https://www.expatrentals.eu/item/netherlands/amstelveen/Judith-Leysterweg/42x1630;Judith Leysterweg;2200;1;4
https://www.expatrentals.eu/item/netherlands/amstelveen/Mr-G-Groen-Van-Prinstererlaan/42x1286;Mr. G. Groen van Prinstererlaan;1650;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Haparandaweg/3519x14365;Haparandaweg;3850;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Eerste-Leliedwarsstraat/1854x5af3a0ec54004d03f5e870d7;Eerste Leliedwarsstraat;2000;1;1
https://www.expatrentals.eu/item/netherlands/amsterdam/Weerdestein/1854x5af3a0ec54004d03f5e870cc;Weerdestein;2500;0;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Pieter-Nieuwlandstraat/1854x5af3a0ec54004d03f5e870ae;Pieter Nieuwlandstraat;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Troelstralaan/1854x5af3a0ec54004d03f5e870bd;Troelstralaan;1750;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Rembrandtweg/1854x5af3a0ec54004d03f5e870a1;Rembrandtweg;1650;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Amsteldijk/1854x5af3a0ec54004d03f5e87096;Amsteldijk;1950;1;2
https://www.expatrentals.eu/item/netherlands/amstelveen/Goereesepad/19814x2292;Goereesepad;1750;1;2
https://www.expatrentals.eu/item/netherlands/amsterdam/Spuistraat/19806x38;Spuistraat;1937;1;1
https://www.expatrentals.eu/item/netherlands/amstelveen/Zonnestein/19814x969;Zonnestein;2000;1;3
https://www.expatrentals.eu/item/netherlands/amsterdam/Victorieplein/12955x2466971;Victorieplein;2000;;3
